type,value,module,scan_id,target,timestamp
HTTP_CODE,200,sfp_spider,asm-scan-a62e62be-01e8-40f3-8cd4-10f9c9bb8164,zeroshield.ai,2025-12-10T12:22:22.761502
HTTP_CODE,200,sfp_spider,asm-scan-a62e62be-01e8-40f3-8cd4-10f9c9bb8164,zeroshield.ai,2025-12-10T12:22:22.761502
HTTP_CODE,200,sfp_spider,asm-scan-a62e62be-01e8-40f3-8cd4-10f9c9bb8164,zeroshield.ai,2025-12-10T12:22:22.761502
HTTP_CODE,200,sfp_spider,asm-scan-a62e62be-01e8-40f3-8cd4-10f9c9bb8164,zeroshield.ai,2025-12-10T12:22:22.761502
HTTP_CODE,200,sfp_spider,asm-scan-a62e62be-01e8-40f3-8cd4-10f9c9bb8164,zeroshield.ai,2025-12-10T12:22:22.761502
HTTP_CODE,200,sfp_spider,asm-scan-a62e62be-01e8-40f3-8cd4-10f9c9bb8164,zeroshield.ai,2025-12-10T12:22:22.761502
HTTP_CODE,200,sfp_spider,asm-scan-a62e62be-01e8-40f3-8cd4-10f9c9bb8164,zeroshield.ai,2025-12-10T12:22:22.761502
HTTP_CODE,200,sfp_spider,asm-scan-a62e62be-01e8-40f3-8cd4-10f9c9bb8164,zeroshield.ai,2025-12-10T12:22:22.761502
HTTP_CODE,200,sfp_spider,asm-scan-a62e62be-01e8-40f3-8cd4-10f9c9bb8164,zeroshield.ai,2025-12-10T12:22:22.761502
HTTP_CODE,200,sfp_spider,asm-scan-a62e62be-01e8-40f3-8cd4-10f9c9bb8164,zeroshield.ai,2025-12-10T12:22:22.761502
HTTP_CODE,200,sfp_spider,asm-scan-a62e62be-01e8-40f3-8cd4-10f9c9bb8164,zeroshield.ai,2025-12-10T12:22:22.761502
HTTP_CODE,200,sfp_spider,asm-scan-a62e62be-01e8-40f3-8cd4-10f9c9bb8164,zeroshield.ai,2025-12-10T12:22:22.761502
HTTP_CODE,200,sfp_spider,asm-scan-a62e62be-01e8-40f3-8cd4-10f9c9bb8164,zeroshield.ai,2025-12-10T12:22:22.761502
HTTP_CODE,200,sfp_spider,asm-scan-a62e62be-01e8-40f3-8cd4-10f9c9bb8164,zeroshield.ai,2025-12-10T12:22:22.761502
HTTP_CODE,200,sfp_spider,asm-scan-a62e62be-01e8-40f3-8cd4-10f9c9bb8164,zeroshield.ai,2025-12-10T12:22:22.761502
HTTP_CODE,200,sfp_spider,asm-scan-a62e62be-01e8-40f3-8cd4-10f9c9bb8164,zeroshield.ai,2025-12-10T12:22:22.761502
HTTP_CODE,200,sfp_spider,asm-scan-a62e62be-01e8-40f3-8cd4-10f9c9bb8164,zeroshield.ai,2025-12-10T12:22:22.761502
HTTP_CODE,200,sfp_spider,asm-scan-a62e62be-01e8-40f3-8cd4-10f9c9bb8164,zeroshield.ai,2025-12-10T12:22:22.761502
HTTP_CODE,200,sfp_spider,asm-scan-a62e62be-01e8-40f3-8cd4-10f9c9bb8164,zeroshield.ai,2025-12-10T12:22:22.761502
HTTP_CODE,200,sfp_spider,asm-scan-a62e62be-01e8-40f3-8cd4-10f9c9bb8164,zeroshield.ai,2025-12-10T12:22:22.761502
HTTP_CODE,200,sfp_spider,asm-scan-a62e62be-01e8-40f3-8cd4-10f9c9bb8164,zeroshield.ai,2025-12-10T12:22:22.761502
HTTP_CODE,200,sfp_spider,asm-scan-a62e62be-01e8-40f3-8cd4-10f9c9bb8164,zeroshield.ai,2025-12-10T12:22:22.761502
HTTP_CODE,200,sfp_spider,asm-scan-a62e62be-01e8-40f3-8cd4-10f9c9bb8164,zeroshield.ai,2025-12-10T12:22:22.761502
HTTP_CODE,404,sfp_spider,asm-scan-a62e62be-01e8-40f3-8cd4-10f9c9bb8164,zeroshield.ai,2025-12-10T12:22:22.761502
TARGET_WEB_CONTENT,"<!DOCTYPE html>
<html lang=""en-US"" class=""no-js"">

<head>
	<meta charset=""UTF-8"" />
	<meta http-equiv=""X-UA-Compatible"" content=""IE=edge"" />
	<meta name=""viewport"" content=""width=device-width, initial-scale=1"">

			<link rel=""pingback"" href=""https://zeroshield.ai/xmlrpc.php"" />
	
	<title>Compliance Management Success Story &#8211; ZeroShield.ai</title>
<meta name='robots' content='max-image-preview:large' />
	<style>img:is([sizes=""auto"" i], [sizes^=""auto,"" i]) { contain-intrinsic-size: 3000px 1500px }</style>
	<link rel=""alternate"" type=""application/rss+xml"" title=""ZeroShield.ai &raquo; Feed"" href=""https://zeroshield.ai/feed/"" />
<link rel=""alternate"" type=""application/rss+xml"" title=""ZeroShield.ai &raquo; Comments Feed"" href=""https://zeroshield.ai/comments/feed/"" />
<link rel=""alternate"" type=""application/rss+xml"" title=""ZeroShield.ai &raquo; Compliance Management Success Story Comments Feed"" href=""https://zeroshield.ai/strategic-move-to-agentic-ai-powered-data-privacy-management-for-a-public-safety-travel-a",sfp_spider,asm-scan-a62e62be-01e8-40f3-8cd4-10f9c9bb8164,zeroshield.ai,2025-12-10T12:22:22.761502
TARGET_WEB_CONTENT,"<!DOCTYPE html>
<html lang=""en-US"" class=""no-js"">

<head>
	<meta charset=""UTF-8"" />
	<meta http-equiv=""X-UA-Compatible"" content=""IE=edge"" />
	<meta name=""viewport"" content=""width=device-width, initial-scale=1"">

			<link rel=""pingback"" href=""https://zeroshield.ai/xmlrpc.php"" />
	
	<title>Data Privacy Reinvented through Agentic AI Security &#8211; ZeroShield.ai</title>
<meta name='robots' content='max-image-preview:large' />
	<style>img:is([sizes=""auto"" i], [sizes^=""auto,"" i]) { contain-intrinsic-size: 3000px 1500px }</style>
	<link rel=""alternate"" type=""application/rss+xml"" title=""ZeroShield.ai &raquo; Feed"" href=""https://zeroshield.ai/feed/"" />
<link rel=""alternate"" type=""application/rss+xml"" title=""ZeroShield.ai &raquo; Comments Feed"" href=""https://zeroshield.ai/comments/feed/"" />
<link rel=""alternate"" type=""application/rss+xml"" title=""ZeroShield.ai &raquo; Data Privacy Reinvented through Agentic AI Security Comments Feed"" href=""https://zeroshield.ai/complianceshield-success-story/feed/"" />
<script type=""te",sfp_spider,asm-scan-a62e62be-01e8-40f3-8cd4-10f9c9bb8164,zeroshield.ai,2025-12-10T12:22:22.761502
TARGET_WEB_CONTENT,"<!DOCTYPE html>
<html lang=""en-US"" class=""no-js"">

<head>
	<meta charset=""UTF-8"" />
	<meta http-equiv=""X-UA-Compatible"" content=""IE=edge"" />
	<meta name=""viewport"" content=""width=device-width, initial-scale=1"">

			<link rel=""pingback"" href=""https://zeroshield.ai/xmlrpc.php"" />
	
	<title>Major BFSI Institution Strengthens Security Posture and Saves $750K Monthly Using ThreatShield &#8211; ZeroShield.ai</title>
<meta name='robots' content='max-image-preview:large' />
	<style>img:is([sizes=""auto"" i], [sizes^=""auto,"" i]) { contain-intrinsic-size: 3000px 1500px }</style>
	<link rel=""alternate"" type=""application/rss+xml"" title=""ZeroShield.ai &raquo; Feed"" href=""https://zeroshield.ai/feed/"" />
<link rel=""alternate"" type=""application/rss+xml"" title=""ZeroShield.ai &raquo; Comments Feed"" href=""https://zeroshield.ai/comments/feed/"" />
<link rel=""alternate"" type=""application/rss+xml"" title=""ZeroShield.ai &raquo; Major BFSI Institution Strengthens Security Posture and Saves $750K Monthly Using ThreatShield Comments Feed""",sfp_spider,asm-scan-a62e62be-01e8-40f3-8cd4-10f9c9bb8164,zeroshield.ai,2025-12-10T12:22:22.761502
TARGET_WEB_CONTENT,"<!DOCTYPE html>
<html lang=""en-US"" class=""no-js"">

<head>
	<meta charset=""UTF-8"" />
	<meta http-equiv=""X-UA-Compatible"" content=""IE=edge"" />
	<meta name=""viewport"" content=""width=device-width, initial-scale=1"">

	
	<title>AI Compliance &#038; Data Privacy Management &#8211; ZeroShield.ai</title>
<meta name='robots' content='max-image-preview:large' />
	<style>img:is([sizes=""auto"" i], [sizes^=""auto,"" i]) { contain-intrinsic-size: 3000px 1500px }</style>
	<link rel=""alternate"" type=""application/rss+xml"" title=""ZeroShield.ai &raquo; Feed"" href=""https://zeroshield.ai/feed/"" />
<link rel=""alternate"" type=""application/rss+xml"" title=""ZeroShield.ai &raquo; Comments Feed"" href=""https://zeroshield.ai/comments/feed/"" />
<script type=""text/javascript"">
/* <![CDATA[ */
window._wpemojiSettings = {""baseUrl"":""https:\/\/s.w.org\/images\/core\/emoji\/16.0.1\/72x72\/"",""ext"":"".png"",""svgUrl"":""https:\/\/s.w.org\/images\/core\/emoji\/16.0.1\/svg\/"",""svgExt"":"".svg"",""source"":{""concatemoji"":""https:\/\/zeroshield.ai\/wp-includes\/js\/",sfp_spider,asm-scan-a62e62be-01e8-40f3-8cd4-10f9c9bb8164,zeroshield.ai,2025-12-10T12:22:22.761502
TARGET_WEB_CONTENT,"<!DOCTYPE html>
<html lang=""en-US"" class=""no-js"">

<head>
	<meta charset=""UTF-8"" />
	<meta http-equiv=""X-UA-Compatible"" content=""IE=edge"" />
	<meta name=""viewport"" content=""width=device-width, initial-scale=1"">

	
	<title>AI-Driven Consulting &#038; Advisory &#8211; ZeroShield.ai</title>
<meta name='robots' content='max-image-preview:large' />
	<style>img:is([sizes=""auto"" i], [sizes^=""auto,"" i]) { contain-intrinsic-size: 3000px 1500px }</style>
	<link rel=""alternate"" type=""application/rss+xml"" title=""ZeroShield.ai &raquo; Feed"" href=""https://zeroshield.ai/feed/"" />
<link rel=""alternate"" type=""application/rss+xml"" title=""ZeroShield.ai &raquo; Comments Feed"" href=""https://zeroshield.ai/comments/feed/"" />
<script type=""text/javascript"">
/* <![CDATA[ */
window._wpemojiSettings = {""baseUrl"":""https:\/\/s.w.org\/images\/core\/emoji\/16.0.1\/72x72\/"",""ext"":"".png"",""svgUrl"":""https:\/\/s.w.org\/images\/core\/emoji\/16.0.1\/svg\/"",""svgExt"":"".svg"",""source"":{""concatemoji"":""https:\/\/zeroshield.ai\/wp-includes\/js\/wp-emoji",sfp_spider,asm-scan-a62e62be-01e8-40f3-8cd4-10f9c9bb8164,zeroshield.ai,2025-12-10T12:22:22.762502
TARGET_WEB_CONTENT,"<!DOCTYPE html>
<html lang=""en-US"" class=""no-js"">

<head>
	<meta charset=""UTF-8"" />
	<meta http-equiv=""X-UA-Compatible"" content=""IE=edge"" />
	<meta name=""viewport"" content=""width=device-width, initial-scale=1"">

	
	<title>About &#8211; ZeroShield.ai</title>
<meta name='robots' content='max-image-preview:large' />
	<style>img:is([sizes=""auto"" i], [sizes^=""auto,"" i]) { contain-intrinsic-size: 3000px 1500px }</style>
	<link rel=""alternate"" type=""application/rss+xml"" title=""ZeroShield.ai &raquo; Feed"" href=""https://zeroshield.ai/feed/"" />
<link rel=""alternate"" type=""application/rss+xml"" title=""ZeroShield.ai &raquo; Comments Feed"" href=""https://zeroshield.ai/comments/feed/"" />
<script type=""text/javascript"">
/* <![CDATA[ */
window._wpemojiSettings = {""baseUrl"":""https:\/\/s.w.org\/images\/core\/emoji\/16.0.1\/72x72\/"",""ext"":"".png"",""svgUrl"":""https:\/\/s.w.org\/images\/core\/emoji\/16.0.1\/svg\/"",""svgExt"":"".svg"",""source"":{""concatemoji"":""https:\/\/zeroshield.ai\/wp-includes\/js\/wp-emoji-release.min.js?ver=6.8.3""}};
/",sfp_spider,asm-scan-a62e62be-01e8-40f3-8cd4-10f9c9bb8164,zeroshield.ai,2025-12-10T12:22:22.762502
TARGET_WEB_CONTENT,"<!DOCTYPE html>
<html lang=""en-US"" class=""no-js"">

<head>
	<meta charset=""UTF-8"" />
	<meta http-equiv=""X-UA-Compatible"" content=""IE=edge"" />
	<meta name=""viewport"" content=""width=device-width, initial-scale=1"">

	
	<title>Agentic AI Security &#8211; ZeroShield.ai</title>
<meta name='robots' content='max-image-preview:large' />
	<style>img:is([sizes=""auto"" i], [sizes^=""auto,"" i]) { contain-intrinsic-size: 3000px 1500px }</style>
	<link rel=""alternate"" type=""application/rss+xml"" title=""ZeroShield.ai &raquo; Feed"" href=""https://zeroshield.ai/feed/"" />
<link rel=""alternate"" type=""application/rss+xml"" title=""ZeroShield.ai &raquo; Comments Feed"" href=""https://zeroshield.ai/comments/feed/"" />
<script type=""text/javascript"">
/* <![CDATA[ */
window._wpemojiSettings = {""baseUrl"":""https:\/\/s.w.org\/images\/core\/emoji\/16.0.1\/72x72\/"",""ext"":"".png"",""svgUrl"":""https:\/\/s.w.org\/images\/core\/emoji\/16.0.1\/svg\/"",""svgExt"":"".svg"",""source"":{""concatemoji"":""https:\/\/zeroshield.ai\/wp-includes\/js\/wp-emoji-release.min.js?v",sfp_spider,asm-scan-a62e62be-01e8-40f3-8cd4-10f9c9bb8164,zeroshield.ai,2025-12-10T12:22:22.762502
TARGET_WEB_CONTENT,"<!DOCTYPE html>
<html lang=""en-US"" class=""no-js"">

<head>
	<meta charset=""UTF-8"" />
	<meta http-equiv=""X-UA-Compatible"" content=""IE=edge"" />
	<meta name=""viewport"" content=""width=device-width, initial-scale=1"">

	
	<title>Autonomous Managed Defense &#8211; ZeroShield.ai</title>
<meta name='robots' content='max-image-preview:large' />
	<style>img:is([sizes=""auto"" i], [sizes^=""auto,"" i]) { contain-intrinsic-size: 3000px 1500px }</style>
	<link rel=""alternate"" type=""application/rss+xml"" title=""ZeroShield.ai &raquo; Feed"" href=""https://zeroshield.ai/feed/"" />
<link rel=""alternate"" type=""application/rss+xml"" title=""ZeroShield.ai &raquo; Comments Feed"" href=""https://zeroshield.ai/comments/feed/"" />
<script type=""text/javascript"">
/* <![CDATA[ */
window._wpemojiSettings = {""baseUrl"":""https:\/\/s.w.org\/images\/core\/emoji\/16.0.1\/72x72\/"",""ext"":"".png"",""svgUrl"":""https:\/\/s.w.org\/images\/core\/emoji\/16.0.1\/svg\/"",""svgExt"":"".svg"",""source"":{""concatemoji"":""https:\/\/zeroshield.ai\/wp-includes\/js\/wp-emoji-release.m",sfp_spider,asm-scan-a62e62be-01e8-40f3-8cd4-10f9c9bb8164,zeroshield.ai,2025-12-10T12:22:22.762502
TARGET_WEB_CONTENT,"<!DOCTYPE html>
<html lang=""en-US"" class=""no-js"">

<head>
	<meta charset=""UTF-8"" />
	<meta http-equiv=""X-UA-Compatible"" content=""IE=edge"" />
	<meta name=""viewport"" content=""width=device-width, initial-scale=1"">

	
	<title>Banks &amp; Insurance &#8211; ZeroShield.ai</title>
<meta name='robots' content='max-image-preview:large' />
	<style>img:is([sizes=""auto"" i], [sizes^=""auto,"" i]) { contain-intrinsic-size: 3000px 1500px }</style>
	<link rel=""alternate"" type=""application/rss+xml"" title=""ZeroShield.ai &raquo; Feed"" href=""https://zeroshield.ai/feed/"" />
<link rel=""alternate"" type=""application/rss+xml"" title=""ZeroShield.ai &raquo; Comments Feed"" href=""https://zeroshield.ai/comments/feed/"" />
<script type=""text/javascript"">
/* <![CDATA[ */
window._wpemojiSettings = {""baseUrl"":""https:\/\/s.w.org\/images\/core\/emoji\/16.0.1\/72x72\/"",""ext"":"".png"",""svgUrl"":""https:\/\/s.w.org\/images\/core\/emoji\/16.0.1\/svg\/"",""svgExt"":"".svg"",""source"":{""concatemoji"":""https:\/\/zeroshield.ai\/wp-includes\/js\/wp-emoji-release.min.js",sfp_spider,asm-scan-a62e62be-01e8-40f3-8cd4-10f9c9bb8164,zeroshield.ai,2025-12-10T12:22:22.762502
TARGET_WEB_CONTENT,"<!DOCTYPE html>
<html lang=""en-US"" class=""no-js"">

<head>
	<meta charset=""UTF-8"" />
	<meta http-equiv=""X-UA-Compatible"" content=""IE=edge"" />
	<meta name=""viewport"" content=""width=device-width, initial-scale=1"">

	
	<title>Blog &#8211; ZeroShield.ai</title>
<meta name='robots' content='max-image-preview:large' />
	<style>img:is([sizes=""auto"" i], [sizes^=""auto,"" i]) { contain-intrinsic-size: 3000px 1500px }</style>
	<link rel=""alternate"" type=""application/rss+xml"" title=""ZeroShield.ai &raquo; Feed"" href=""https://zeroshield.ai/feed/"" />
<link rel=""alternate"" type=""application/rss+xml"" title=""ZeroShield.ai &raquo; Comments Feed"" href=""https://zeroshield.ai/comments/feed/"" />
<script type=""text/javascript"">
/* <![CDATA[ */
window._wpemojiSettings = {""baseUrl"":""https:\/\/s.w.org\/images\/core\/emoji\/16.0.1\/72x72\/"",""ext"":"".png"",""svgUrl"":""https:\/\/s.w.org\/images\/core\/emoji\/16.0.1\/svg\/"",""svgExt"":"".svg"",""source"":{""concatemoji"":""https:\/\/zeroshield.ai\/wp-includes\/js\/wp-emoji-release.min.js?ver=6.8.3""}};
/*",sfp_spider,asm-scan-a62e62be-01e8-40f3-8cd4-10f9c9bb8164,zeroshield.ai,2025-12-10T12:22:22.762502
TARGET_WEB_CONTENT,"<!DOCTYPE html>
<html lang=""en-US"" class=""no-js"">

<head>
	<meta charset=""UTF-8"" />
	<meta http-equiv=""X-UA-Compatible"" content=""IE=edge"" />
	<meta name=""viewport"" content=""width=device-width, initial-scale=1"">

	
	<title>Case studies &#8211; ZeroShield.ai</title>
<meta name='robots' content='max-image-preview:large' />
	<style>img:is([sizes=""auto"" i], [sizes^=""auto,"" i]) { contain-intrinsic-size: 3000px 1500px }</style>
	<link rel=""alternate"" type=""application/rss+xml"" title=""ZeroShield.ai &raquo; Feed"" href=""https://zeroshield.ai/feed/"" />
<link rel=""alternate"" type=""application/rss+xml"" title=""ZeroShield.ai &raquo; Comments Feed"" href=""https://zeroshield.ai/comments/feed/"" />
<script type=""text/javascript"">
/* <![CDATA[ */
window._wpemojiSettings = {""baseUrl"":""https:\/\/s.w.org\/images\/core\/emoji\/16.0.1\/72x72\/"",""ext"":"".png"",""svgUrl"":""https:\/\/s.w.org\/images\/core\/emoji\/16.0.1\/svg\/"",""svgExt"":"".svg"",""source"":{""concatemoji"":""https:\/\/zeroshield.ai\/wp-includes\/js\/wp-emoji-release.min.js?ver=6.8.",sfp_spider,asm-scan-a62e62be-01e8-40f3-8cd4-10f9c9bb8164,zeroshield.ai,2025-12-10T12:22:22.762502
TARGET_WEB_CONTENT,"<!DOCTYPE html>
<html lang=""en-US"" class=""no-js"">

<head>
	<meta charset=""UTF-8"" />
	<meta http-equiv=""X-UA-Compatible"" content=""IE=edge"" />
	<meta name=""viewport"" content=""width=device-width, initial-scale=1"">

	
	<title>Client Support &#8211; ZeroShield.ai</title>
<meta name='robots' content='max-image-preview:large' />
	<style>img:is([sizes=""auto"" i], [sizes^=""auto,"" i]) { contain-intrinsic-size: 3000px 1500px }</style>
	<link rel=""alternate"" type=""application/rss+xml"" title=""ZeroShield.ai &raquo; Feed"" href=""https://zeroshield.ai/feed/"" />
<link rel=""alternate"" type=""application/rss+xml"" title=""ZeroShield.ai &raquo; Comments Feed"" href=""https://zeroshield.ai/comments/feed/"" />
<script type=""text/javascript"">
/* <![CDATA[ */
window._wpemojiSettings = {""baseUrl"":""https:\/\/s.w.org\/images\/core\/emoji\/16.0.1\/72x72\/"",""ext"":"".png"",""svgUrl"":""https:\/\/s.w.org\/images\/core\/emoji\/16.0.1\/svg\/"",""svgExt"":"".svg"",""source"":{""concatemoji"":""https:\/\/zeroshield.ai\/wp-includes\/js\/wp-emoji-release.min.js?ver=6.",sfp_spider,asm-scan-a62e62be-01e8-40f3-8cd4-10f9c9bb8164,zeroshield.ai,2025-12-10T12:22:22.762502
TARGET_WEB_CONTENT,"<!DOCTYPE html>
<html lang=""en-US"" class=""no-js"">

<head>
	<meta charset=""UTF-8"" />
	<meta http-equiv=""X-UA-Compatible"" content=""IE=edge"" />
	<meta name=""viewport"" content=""width=device-width, initial-scale=1"">

	
	<title>Cloud &#038; Hybrid Security &#8211; ZeroShield.ai</title>
<meta name='robots' content='max-image-preview:large' />
	<style>img:is([sizes=""auto"" i], [sizes^=""auto,"" i]) { contain-intrinsic-size: 3000px 1500px }</style>
	<link rel=""alternate"" type=""application/rss+xml"" title=""ZeroShield.ai &raquo; Feed"" href=""https://zeroshield.ai/feed/"" />
<link rel=""alternate"" type=""application/rss+xml"" title=""ZeroShield.ai &raquo; Comments Feed"" href=""https://zeroshield.ai/comments/feed/"" />
<script type=""text/javascript"">
/* <![CDATA[ */
window._wpemojiSettings = {""baseUrl"":""https:\/\/s.w.org\/images\/core\/emoji\/16.0.1\/72x72\/"",""ext"":"".png"",""svgUrl"":""https:\/\/s.w.org\/images\/core\/emoji\/16.0.1\/svg\/"",""svgExt"":"".svg"",""source"":{""concatemoji"":""https:\/\/zeroshield.ai\/wp-includes\/js\/wp-emoji-release",sfp_spider,asm-scan-a62e62be-01e8-40f3-8cd4-10f9c9bb8164,zeroshield.ai,2025-12-10T12:22:22.762502
TARGET_WEB_CONTENT,"<!DOCTYPE html>
<html lang=""en-US"" class=""no-js"">

<head>
	<meta charset=""UTF-8"" />
	<meta http-equiv=""X-UA-Compatible"" content=""IE=edge"" />
	<meta name=""viewport"" content=""width=device-width, initial-scale=1"">

	
	<title>ComplianceShield &#8211; ZeroShield.ai</title>
<meta name='robots' content='max-image-preview:large' />
	<style>img:is([sizes=""auto"" i], [sizes^=""auto,"" i]) { contain-intrinsic-size: 3000px 1500px }</style>
	<link rel=""alternate"" type=""application/rss+xml"" title=""ZeroShield.ai &raquo; Feed"" href=""https://zeroshield.ai/feed/"" />
<link rel=""alternate"" type=""application/rss+xml"" title=""ZeroShield.ai &raquo; Comments Feed"" href=""https://zeroshield.ai/comments/feed/"" />
<script type=""text/javascript"">
/* <![CDATA[ */
window._wpemojiSettings = {""baseUrl"":""https:\/\/s.w.org\/images\/core\/emoji\/16.0.1\/72x72\/"",""ext"":"".png"",""svgUrl"":""https:\/\/s.w.org\/images\/core\/emoji\/16.0.1\/svg\/"",""svgExt"":"".svg"",""source"":{""concatemoji"":""https:\/\/zeroshield.ai\/wp-includes\/js\/wp-emoji-release.min.js?ver=",sfp_spider,asm-scan-a62e62be-01e8-40f3-8cd4-10f9c9bb8164,zeroshield.ai,2025-12-10T12:22:22.763099
